465	1
466	1
467	1
468	1
469	1
470	1
471	0
472	1
473	1
474	1
475	1
476	1
477	1
478	1
479	1
480	1
481	1
482	1
483	1
484	1
485	1
486	1
487	1
488	1
489	1
490	1
491	1
492	1
493	1
494	1
495	1
496	0
497	1
498	1
499	1
500	1
501	1
502	1
503	1
504	1
505	1
506	1
507	1
508	1
509	1
510	1
511	1
512	1
513	1
514	0
515	1
516	1
517	1
518	2
519	1
520	1
521	0
522	1
523	1
524	1
525	0
526	1
527	1
528	1
529	1
530	1
531	1
532	1
533	0
534	1
535	1
536	1
537	0
538	1
539	1
540	1
541	1
542	0
543	1
544	1
545	1
546	1
547	1
548	1
549	1
550	1
551	1
552	1
553	1
554	1
555	1
556	1
557	1
558	1
559	0
560	1
561	0
562	1
563	1
564	1
565	0
566	0
567	1
568	1
569	0
570	1
571	0
572	0
573	1
574	1
575	1
576	1
577	1
578	1
579	1
580	1
581	1
582	1
583	1
584	1
585	1
586	0
587	2
588	1
589	1
590	1
591	0
592	0
593	1
594	1
595	1
596	1
597	1
598	1
599	0
600	1
601	1
602	1
603	1
604	1
605	1
606	1
607	1
608	1
609	1
610	1
611	1
612	1
613	1
614	1
615	1
616	2
617	1
618	1
619	1
620	1
621	1
622	1
623	1
624	1
625	1
626	1
627	1
628	1
629	1
630	0
631	1
632	1
633	2
634	1
635	0
636	1
637	1
638	1
639	0
640	1
641	1
642	1
643	1
644	1
645	1
646	1
647	0
648	1
649	1
650	1
651	1
652	1
653	1
654	1
655	1
656	1
657	1
658	1
659	1
660	1
661	1
662	1
663	1
664	1
665	1
666	1
667	1
668	1
669	1
670	1
671	1
672	1
673	1
674	1
675	1
676	1
677	1
678	1
679	1
680	1
681	1
682	1
683	0
684	1
685	1
686	1
687	1
688	1
689	1
690	1
691	1
692	1
693	1
694	1
695	1
696	1
697	1
698	0
699	1
700	1
701	1
702	1
703	1
704	1
705	1
706	1
707	1
708	1
709	0
710	1
711	1
712	1
713	1
714	1
715	0
716	1
717	1
718	1
719	1
720	1
721	1
722	1
723	1
724	1
725	1
726	1
727	1
728	1
729	1
730	1
731	0
732	0
733	1
734	1
735	1
736	1
737	1
738	1
739	2
740	2
741	1
742	1
743	1
744	1
745	0
746	1
747	0
748	1
749	1
750	1
751	1
752	1
753	1
754	0
755	0
756	1
757	0
758	0
759	1
760	0
761	1
762	1
763	1
764	1
765	0
766	1
767	1
768	1
769	1
770	0
771	1
772	1
773	0
774	0
775	0
776	0
777	1
778	1
779	1
780	0
781	0
782	1
783	1
784	0
785	1
786	1
787	1
788	1
789	1
790	0
791	0
792	1
793	0
794	0
795	0
796	1
797	1
798	0
799	0
800	1
801	0
802	1
803	1
804	1
805	0
806	0
807	0
808	0
809	1
810	0
811	0
812	1
813	1
814	1
815	1
816	1
817	2
818	1
819	1
820	1
821	1
822	1
823	0
824	1
825	0
826	0
827	1
828	1
829	1
830	1
831	0
832	1
833	0
834	0
835	1
836	1
837	0
838	0
839	0
840	1
841	1
842	1
843	1
844	0
845	0
846	0
847	1
848	0
849	1
850	0
851	1
852	1
853	1
854	1
855	0
856	1
857	1
858	1
859	1
860	0
861	1
862	1
863	1
864	0
865	0
866	0
867	0
868	0
869	1
870	1
871	0
872	0
873	0
874	0
875	0
876	1
877	1
878	0
879	1
880	1
881	1
882	0
883	1
884	1
885	0
886	1
887	1
888	0
889	1
890	1
891	1
892	0
893	1
894	1
895	1
896	0
897	0
898	1
899	0
900	1
901	0
902	0
903	1
904	0
905	0
906	0
907	0
908	0
909	1
910	0
911	0
912	1
913	1
914	1
915	0
916	1
917	0
918	0
919	1
920	0
921	1
922	0
923	0
924	1
925	0
926	1
927	0
928	1
929	1
930	0
931	1
932	1
933	1
934	1
935	0
936	1
937	0
938	1
939	1
940	1
941	0
942	1
943	1
944	0
945	1
946	0
947	1
948	1
949	0
950	0
951	1
952	0
953	0
954	1
955	0
956	1
957	0
958	1
959	0
960	1
961	0
962	1
963	1
964	1
965	1
966	1
967	0
968	1
969	0
970	0
971	1
972	1
973	0
974	0
975	0
976	0
977	1
978	0
979	0
980	1
981	0
982	1
983	1
984	1
985	1
986	0
987	1
988	1
989	0
990	0
991	0
992	1
993	1
994	1
995	0
996	0
997	1
998	1
999	0
1000	1
1001	0
1002	1
1003	1
1004	1
1005	0
1006	0
1007	1
1008	1
1009	1
1010	1
1011	1
1012	0
1013	0
1014	0
1015	0
1016	0
1017	0
1018	1
1019	0
1020	1
1021	1
1022	0
1023	1
1024	1
1025	1
1026	0
1027	1
1028	0
1029	1
1030	0
1031	1
1032	0
1033	0
1034	1
1035	1
1036	1
1037	0
1038	1
1039	1
1040	1
1041	0
1042	0
1043	1
1044	0
1045	1
1046	0
1047	0
1048	0
1049	0
1050	0
1051	0
1052	1
1053	0
1054	1
1055	1
1056	0
1057	0
1058	1
1059	0
1060	0
1061	0
1062	1
1063	1
1064	1
1065	1
1066	0
1067	0
1068	1
1069	1
1070	1
1071	0
1072	0
1073	1
1074	0
1075	1
1076	1
1077	1
1078	1
1079	0
1080	0
1081	1
1082	1
1083	0
1084	0
1085	0
1086	1
1087	1
1088	1
1089	1
1090	0
1091	0
1092	1
1093	0
1094	1
1095	1
1096	1
1097	1
1098	1
1099	1
1100	0
1101	1
1102	1
1103	1
1104	1
1105	1
1106	1
1107	1
1108	1
1109	1
1110	1
1111	0
1112	1
1113	1
1114	0
1115	1
1116	2
1117	0
1118	1
1119	1
1120	1
1121	1
1122	1
1123	1
1124	1
1125	0
1126	0
1127	1
1128	0
1129	1
1130	1
1131	1
1132	1
1133	1
1134	1
1135	2
1136	1
1137	0
1138	0
1139	0
1140	1
1141	1
1142	1
1143	0
1144	1
1145	1
1146	1
1147	1
1148	0
1149	1
1150	0
1151	1
1152	0
1153	0
1154	1
1155	0
1156	0
1157	0
1158	0
1159	1
1160	1
1161	1
1162	1
1163	0
1164	1
1165	1
1166	1
1167	0
1168	1
1169	0
1170	0
1171	1
1172	1
1173	1
1174	0
1175	1
1176	0
1177	1
1178	0
1179	0
1180	0
1181	0
1182	1
1183	1
1184	1
1185	1
1186	1
1187	0
1188	2
1189	2
1190	1
1191	1
1192	1
1193	1
1194	1
1195	1
1196	1
1197	0
1198	2
1199	1
1200	1
1201	1
1202	1
1203	1
1204	0
1205	1
1206	1
1207	0
1208	0
1209	0
1210	1
1211	0
1212	0
1213	1
1214	0
1215	1
1216	0
1217	1
1218	0
1219	0
1220	1
1221	0
1222	1
1223	1
1224	2
1225	2
1226	1
1227	1
1228	0
1229	0
1230	0
1231	0
1232	0
1233	2
1234	0
1235	0
1236	1
1237	1
1238	0
1239	1
1240	0
1241	0
1242	1
1243	0
1244	1
1245	1
1246	1
1247	0
1248	0
1249	1
1250	1
1251	0
1252	1
1253	1
1254	0
1255	0
1256	1
1257	1
1258	1
1259	1
1260	0
1261	0
1262	0
1263	1
1264	1
1265	1
1266	1
1267	0
1268	0
1269	0
1270	1
1271	1
1272	1
1273	0
1274	1
1275	0
1276	0
1277	0
1278	0
1279	1
1280	0
1281	0
1282	0
1283	0
1284	0
1285	0
1286	0
1287	0
1288	0
1289	1
1290	1
1291	1
1292	1
1293	1
1294	1
1295	1
1296	1
1297	0
1298	0
1299	0
1300	0
1301	1
1302	1
1303	1
1304	0
1305	1
1306	1
1307	1
1308	1
1309	2
1310	0
1311	1
1312	0
1313	1
1314	0
1315	1
1316	1
1317	1
1318	0
1319	0
1320	0
1321	1
1322	1
1323	1
1324	1
1325	1
1326	1
1327	2
1328	1
1329	1
1330	1
1331	1
1332	0
1333	1
1334	1
1335	1
1336	1
1337	1
1338	0
1339	1
1340	1
1341	1
1342	0
1343	1
1344	1
1345	1
1346	1
1347	1
1348	0
1349	1
1350	0
1351	1
1352	1
1353	1
1354	1
1355	1
1356	1
1357	0
1358	0
1359	1
1360	1
1361	1
1362	1
1363	1
1364	0
1365	1
1366	1
1367	0
1368	1
1369	1
1370	1
1371	0
1372	1
1373	0
1374	1
1375	1
1376	1
1377	0
1378	1
1379	1
1380	1
1381	1
1382	0
1383	0
1384	1
1385	1
1386	1
1387	1
1388	1
1389	1
1390	0
1391	1
1392	1
1393	1
1394	1
1395	1
1396	0
1397	1
1398	0
1399	0
1400	1
1401	1
1402	0
1403	0
1404	0
1405	2
1406	1
1407	1
1408	1
1409	1
1410	0
1411	1
1412	0
1413	1
1414	0
1415	0
1416	1
1417	0
1418	0
1419	0
1420	1
1421	1
1422	1
1423	1
1424	0
1425	0
1426	1
1427	0
1428	1
1429	0
1430	1
1431	0
1432	1
1433	1
1434	1
1435	0
1436	0
1437	0
1438	1
1439	0
1440	0
1441	1
1442	0
1443	0
1444	0
1445	1
1446	1
1447	1
1448	1
1449	1
1450	1
1451	1
1452	1
1453	0
1454	0
1455	0
1456	1
1457	1
1458	1
1459	1
1460	1
1461	1
1462	1
1463	1
1464	1
1465	1
1466	0
1467	0
1468	1
1469	1
1470	1
1471	1
1472	1
1473	1
1474	1
1475	0
1476	0
1477	0
1478	0
1479	0
1480	1
1481	0
1482	0
1483	1
1484	1
1485	0
1486	1
1487	1
1488	1
1489	0
1490	1
1491	0
1492	1
1493	1
1494	0
1495	1
1496	1
1497	1
1498	1
1499	0
1500	1
1501	1
1502	0
1503	1
1504	1
1505	1
1506	1
1507	1
1508	0
1509	0
1510	1
1511	0
1512	1
1513	0
1514	1
1515	1
1516	1
1517	0
1518	0
1519	0
1520	1
1521	0
1522	1
1523	0
1524	1
1525	0
1526	1
1527	1
1528	1
1529	1
1530	0
1531	1
1532	0
1533	1
1534	0
1535	1
1536	1
1537	1
1538	1
1539	1
1540	1
1541	1
1542	1
1543	1
1544	1
1545	1
1546	1
1547	1
1548	1
1549	1
1550	1
1551	1
1552	1
1553	1
1554	1
1555	1
1556	1
1557	0
1558	0
1559	1
1560	1
1561	1
1562	1
1563	1
1564	0
1565	1
1566	1
1567	0
1568	1
1569	0
1570	0
1571	1
1572	1
1573	1
1574	1
1575	1
1576	1
1577	1
1578	1
1579	1
1580	1
1581	1
1582	1
1583	0
1584	1
1585	1
1586	1
1587	1
1588	1
1589	1
1590	1
1591	0
1592	1
1593	1
1594	1
1595	1
1596	1
1597	1
1598	1
1599	0
1600	0
1601	1
1602	1
1603	0
1604	1
1605	1
1606	1
1607	1
1608	1
1609	1
1610	1
1611	1
1612	1
1613	1
1614	0
1615	1
1616	1
1617	1
1618	1
1619	1
1620	1
1621	1
1622	1
1623	1
1624	1
1625	1
1626	1
1627	0
1628	1
1629	1
1630	1
1631	1
1632	1
1633	1
1634	1
1635	1
1636	1
1637	0
1638	1
1639	1
1640	1
1641	1
1642	1
1643	1
1644	1
1645	1
1646	1
1647	0
1648	1
1649	1
1650	1
1651	1
1652	1
1653	0
1654	1
1655	1
1656	1
1657	1
1658	1
1659	1
1660	1
1661	1
1662	0
1663	1
1664	1
1665	1
1666	0
1667	1
1668	1
1669	0
1670	1
1671	1
1672	1
1673	1
1674	1
1675	1
1676	1
1677	1
1678	1
1679	0
1680	1
1681	1
1682	1
1683	1
1684	1
1685	1
1686	1
1687	1
1688	0
1689	1
1690	1
1691	1
1692	1
1693	1
1694	1
1695	0
1696	1
1697	1
1698	1
1699	1
1700	1
1701	0
1702	1
1703	1
1704	0
1705	1
1706	0
1707	1
1708	1
1709	1
1710	1
1711	1
1712	1
1713	0
1714	1
1715	1
1716	1
1717	1
1718	1
1719	1
1720	1
1721	0
1722	1
1723	1
1724	0
1725	1
1726	1
1727	1
1728	1
1729	1
1730	1
1731	1
1732	1
1733	1
1734	0
1735	1
1736	0
1737	0
1738	0
1739	1
1740	1
1741	1
1742	1
1743	1
1744	1
1745	1
1746	1
1747	1
1748	1
1749	0
1750	1
1751	1
1752	0
1753	0
1754	1
1755	1
1756	1
1757	1
1758	0
1759	1
1760	0
1761	1
1762	1
1763	1
1764	1
1765	1
1766	1
1767	1
1768	1
1769	1
1770	1
1771	1
1772	1
1773	1
1774	1
1775	1
1776	1
1777	1
1778	1
1779	0
1780	0
1781	1
1782	1
1783	1
1784	1
1785	1
1786	1
1787	1
1788	1
1789	1
1790	1
1791	1
1792	1
1793	1
1794	1
1795	1
1796	1
1797	1
1798	0
1799	1
1800	1
1801	1
1802	1
1803	1
1804	1
1805	1
1806	1
1807	1
1808	1
1809	1
1810	1
1811	1
1812	1
1813	1
1814	1
1815	1
1816	1
1817	1
1818	1
1819	1
1820	0
1821	1
1822	1
1823	1
1824	1
1825	1
1826	1
1827	1
1828	1
1829	1
1830	2
1831	1
1832	1
1833	1
1834	1
1835	1
1836	1
1837	0
1838	1
1839	0
1840	1
1841	0
1842	1
1843	1
1844	0
1845	0
1846	1
1847	1
1848	0
1849	0
1850	1
1851	1
1852	0
1853	0
1854	1
1855	0
1856	1
1857	1
1858	1
1859	1
1860	0
1861	0
1862	1
1863	1
1864	1
1865	1
1866	0
1867	0
1868	1
1869	0
1870	1
1871	0
1872	0
1873	1
1874	1
1875	1
1876	1
1877	1
1878	0
1879	0
1880	1
1881	0
1882	0
1883	0
1884	1
1885	1
1886	1
1887	1
1888	1
1889	1
1890	1
1891	1
1892	1
1893	1
1894	1
1895	1
1896	1
1897	1
1898	1
1899	1
1900	1
1901	1
1902	0
1903	1
1904	1
1905	1
1906	1
1907	1
1908	1
1909	1
1910	0
1911	1
1912	1
1913	1
1914	1
1915	1
1916	1
1917	0
1918	1
1919	0
1920	1
1921	1
1922	1
1923	0
1924	0
1925	1
1926	1
1927	0
1928	0
1929	0
1930	1
1931	1
1932	0
1933	0
1934	1
1935	1
1936	0
1937	1
1938	1
1939	0
1940	1
1941	0
1942	1
1943	1
1944	1
1945	1
1946	1
1947	1
1948	0
1949	0
1950	1
1951	1
1952	0
1953	1
1954	0
1955	1
1956	0
1957	1
1958	0
1959	1
1960	1
1961	1
1962	1
1963	1
1964	1
1965	1
1966	0
1967	1
1968	1
1969	1
1970	1
1971	1
1972	1
1973	1
1974	1
1975	1
1976	1
1977	1
1978	1
1979	1
1980	1
1981	1
1982	1
1983	1
1984	1
1985	1
1986	1
1987	1
1988	1
1989	1
1990	1
1991	1
1992	1
1993	0
1994	0
1995	1
1996	1
1997	1
1998	1
1999	1
2000	1
2001	1
2002	1
2003	1
2004	1
2005	1
2006	1
2007	1
2008	1
2009	1
2010	1
2011	0
2012	1
2013	1
2014	1
2015	1
2016	1
2017	0
2018	1
2019	1
2020	1
2021	1
2022	1
2023	0
2024	1
2025	1
2026	1
2027	1
2028	0
2029	1
2030	1
2031	1
2032	1
2033	1
2034	0
2035	1
2036	1
2037	1
2038	1
2039	1
2040	1
2041	0
2042	1
2043	1
2044	1
2045	0
2046	1
2047	1
2048	1
2049	1
2050	1
2051	1
2052	1
2053	1
2054	1
2055	1
2056	1
2057	1
2058	1
2059	1
2060	1
2061	1
2062	0
2063	1
2064	0
2065	1
2066	1
2067	1
2068	1
2069	1
2070	1
2071	1
2072	1
2073	0
2074	1
2075	1
2076	1
2077	1
2078	1
2079	1
2080	1
2081	1
2082	0
2083	1
2084	1
2085	1
2086	0
2087	0
2088	1
2089	1
2090	1
2091	2
2092	1
2093	1
2094	1
2095	0
2096	1
2097	1
2098	1
2099	1
2100	1
2101	0
2102	1
2103	1
2104	1
2105	0
2106	0
2107	0
2108	1
2109	1
2110	1
2111	0
2112	1
2113	1
2114	1
2115	1
2116	1
2117	1
2118	1
2119	1
2120	0
2121	0
2122	1
2123	0
2124	0
2125	0
2126	1
2127	1
2128	1
2129	1
2130	1
2131	1
2132	1
2133	1
2134	0
2135	0
2136	1
2137	1
2138	0
2139	1
2140	1
2141	0
2142	1
2143	1
2144	1
2145	1
2146	1
2147	1
2148	1
2149	1
2150	1
2151	1
2152	1
2153	1
2154	1
2155	0
2156	1
2157	1
2158	1
2159	1
2160	0
2161	0
2162	0
2163	1
2164	1
2165	0
2166	0
2167	0
2168	1
2169	1
2170	1
2171	1
2172	1
2173	0
2174	1
2175	0
2176	0
2177	0
2178	0
2179	0
2180	1
2181	1
2182	1
2183	1
2184	1
2185	1
2186	1
2187	1
2188	1
2189	1
2190	1
2191	1
2192	1
2193	1
2194	1
2195	1
2196	1
2197	1
2198	1
2199	1
2200	1
2201	1
2202	1
2203	1
2204	1
2205	1
2206	1
2207	1
2208	1
2209	1
2210	1
2211	1
2212	1
2213	1
2214	1
2215	1
2216	1
2217	0
2218	0
2219	1
2220	1
2221	0
2222	1
2223	0
2224	1
2225	0
2226	0
2227	0
2228	1
2229	1
2230	1
2231	0
2232	1
2233	0
2234	1
2235	1
2236	1
2237	1
2238	1
2239	1
2240	1
2241	1
2242	0
2243	1
2244	1
2245	1
2246	1
2247	1
2248	0
2249	1
2250	1
2251	1
2252	1
2253	0
2254	0
2255	0
2256	1
2257	1
2258	0
2259	1
2260	0
2261	1
2262	0
2263	1
2264	0
2265	0
2266	0
2267	1
2268	1
2269	1
2270	1
2271	1
2272	0
2273	1
2274	1
2275	1
2276	1
2277	1
2278	1
2279	1
2280	1
2281	1
2282	1
2283	1
2284	1
2285	1
2286	1
2287	0
2288	1
2289	1
2290	1
2291	1
2292	1
2293	1
2294	1
2295	1
2296	1
2297	1
2298	0
2299	1
2300	1
2301	1
2302	1
2303	1
2304	1
2305	1
2306	1
2307	1
2308	1
2309	1
2310	0
2311	1
2312	1
2313	0
2314	1
2315	1
2316	1
2317	1
2318	1
2319	1
2320	1
2321	1
2322	1
2323	1
2324	1
2325	0
2326	1
2327	0
2328	0
2329	1
2330	1
2331	1
2332	1
2333	1
2334	1
2335	1
2336	0
2337	1
2338	0
2339	0
2340	0
2341	1
2342	1
2343	1
2344	1
2345	1
2346	0
2347	1
2348	0
2349	1
2350	1
2351	1
2352	0
2353	0
2354	1
2355	1
2356	0
2357	0
2358	1
2359	1
2360	0
2361	1
2362	0
2363	1
2364	1
2365	1
2366	1
2367	0
2368	0
2369	1
2370	1
2371	1
2372	0
2373	1
2374	0
2375	1
2376	0
2377	0
2378	1
2379	0
2380	0
2381	0
2382	1
2383	0
2384	1
2385	1
2386	1
2387	1
2388	0
2389	0
2390	1
2391	0
2392	1
2393	1
2394	1
2395	1
2396	1
2397	1
2398	1
2399	1
2400	1
2401	1
2402	1
2403	1
2404	1
2405	1
2406	1
2407	1
2408	0
2409	1
2410	1
2411	0
2412	1
2413	1
2414	1
2415	0
2416	1
2417	1
2418	1
2419	0
2420	1
2421	1
2422	0
2423	1
2424	1
2425	1
2426	0
2427	0
2428	0
2429	0
2430	1
2431	1
2432	1
2433	0
2434	0
2435	1
2436	0
2437	0
2438	1
2439	1
2440	1
2441	0
2442	0
2443	1
2444	1
2445	1
2446	0
2447	0
2448	0
2449	1
2450	1
2451	1
2452	0
2453	0
2454	0
2455	0
2456	0
2457	0
2458	0
2459	1
2460	0
2461	1
2462	1
2463	0
2464	0
2465	1
2466	1
2467	0
2468	0
2469	1
2470	1
2471	1
2472	0
2473	1
2474	1
2475	0
2476	1
2477	1
2478	0
2479	1
2480	0
2481	0
2482	0
2483	1
2484	1
2485	2
2486	1
2487	0
2488	0
2489	0
2490	0
2491	0
2492	0
2493	1
2494	0
2495	0
2496	1
2497	0
2498	1
2499	1
2500	1
2501	1
2502	1
2503	1
2504	1
2505	1
2506	0
2507	1
2508	1
2509	0
2510	0
2511	0
2512	0
2513	0
2514	0
2515	1
2516	1
2517	1
2518	0
2519	1
2520	1
2521	1
2522	1
2523	0
2524	1
2525	1
2526	1
2527	1
2528	0
2529	0
2530	1
2531	1
2532	1
2533	0
2534	0
2535	1
2536	1
2537	1
2538	1
2539	0
2540	0
2541	0
2542	1
2543	1
2544	0
2545	0
2546	1
2547	1
2548	1
2549	1
2550	1
2551	0
2552	1
2553	0
2554	0
2555	0
2556	0
2557	1
2558	0
2559	0
2560	1
2561	0
2562	0
2563	0
2564	1
2565	0
2566	1
2567	1
2568	1
2569	0
2570	0
2571	1
2572	0
2573	0
2574	0
2575	1
2576	0
2577	0
2578	0
2579	0
2580	0
2581	1
2582	0
2583	0
2584	0
2585	0
2586	0
2587	0
2588	0
2589	1
2590	0
2591	0
2592	0
2593	0
2594	0
2595	1
2596	1
2597	0
2598	1
2599	1
2600	1
2601	0
2602	1
2603	1
2604	0
2605	0
2606	1
2607	0
2608	1
2609	1
2610	0
2611	0
2612	0
2613	0
2614	0
2615	0
2616	0
2617	0
2618	1
2619	1
2620	0
2621	1
2622	0
2623	1
2624	1
2625	0
2626	0
2627	0
2628	0
2629	0
2630	0
2631	0
2632	1
2633	1
2634	1
2635	1
2636	0
2637	0
2638	1
2639	0
2640	1
2641	0
2642	0
2643	0
2644	1
2645	0
2646	1
2647	1
2648	1
2649	1
2650	0
2651	0
2652	0
2653	0
2654	1
2655	0
2656	0
2657	1
2658	1
2659	1
2660	1
2661	1
2662	1
2663	0
2664	0
2665	1
2666	0
2667	1
2668	0
2669	0
2670	1
2671	0
2672	0
2673	0
2674	0
2675	0
2676	1
2677	1
2678	0
2679	0
2680	0
2681	0
2682	0
2683	0
2684	0
2685	0
2686	1
2687	0
2688	0
2689	1
2690	1
2691	1
2692	1
2693	0
2694	0
2695	0
2696	0
2697	0
2698	0
2699	0
2700	0
2701	0
2702	0
2703	0
2704	0
2705	0
2706	0
2707	0
2708	0
2709	1
2710	1
2711	0
2712	0
2713	1
2714	0
2715	0
2716	0
2717	1
2718	0
2719	1
2720	0
2721	1
2722	0
2723	0
2724	1
2725	1
2726	1
2727	1
2728	1
2729	0
2730	0
2731	0
2732	0
2733	0
2734	1
2735	0
2736	1
2737	0
2738	0
2739	0
2740	0
2741	0
2742	0
2743	1
2744	1
2745	1
2746	1
2747	1
2748	1
2749	1
2750	0
2751	1
2752	0
2753	1
2754	1
2755	1
2756	0
2757	1
2758	1
2759	1
2760	0
2761	0
2762	0
2763	1
2764	1
2765	1
2766	1
2767	0
2768	0
2769	0
2770	0
2771	0
2772	1
2773	0
2774	0
2775	0
2776	0
2777	0
2778	0
2779	0
2780	0
2781	0
2782	0
2783	0
2784	0
2785	0
2786	0
2787	1
2788	0
2789	1
2790	1
2791	0
2792	1
2793	0
2794	0
2795	0
2796	0
2797	0
2798	0
2799	0
2800	0
2801	0
2802	0
2803	0
2804	0
2805	0
2806	1
2807	0
2808	1
2809	1
2810	1
2811	1
2812	1
2813	0
2814	1
2815	0
2816	0
2817	1
2818	1
2819	1
2820	1
2821	1
2822	1
2823	1
2824	1
2825	0
2826	1
2827	1
2828	0
2829	1
2830	0
2831	1
2832	1
2833	0
2834	0
2835	1
2836	1
2837	1
2838	0
2839	1
2840	1
2841	0
2842	1
2843	1
2844	1
2845	1
2846	1
2847	0
2848	1
2849	0
2850	0
2851	1
2852	0
2853	0
2854	0
2855	0
2856	0
2857	0
2858	1
2859	0
2860	0
2861	0
2862	1
2863	1
2864	1
2865	1
2866	0
2867	0
2868	1
2869	1
2870	0
2871	0
2872	0
2873	1
2874	0
2875	1
2876	0
2877	0
2878	0
2879	0
2880	1
2881	0
2882	0
2883	0
2884	0
2885	1
2886	0
2887	0
2888	0
2889	1
2890	0
2891	0
2892	0
2893	0
2894	0
2895	0
2896	1
2897	0
2898	0
2899	0
2900	0
2901	0
2902	0
2903	1
2904	0
2905	0
2906	0
2907	0
2908	0
2909	0
2910	0
2911	0
2912	0
2913	0
2914	1
2915	1
2916	0
2917	0
2918	0
2919	1
2920	0
2921	0
2922	0
2923	0
2924	0
2925	1
2926	0
2927	0
2928	0
2929	0
2930	0
2931	0
2932	0
2933	0
2934	0
2935	0
2936	0
2937	0
2938	0
2939	0
2940	0
2941	0
2942	0
2943	0
2944	0
2945	0
2946	0
2947	0
2948	0
2949	0
2950	0
2951	0
2952	0
2953	0
2954	0
2955	1
2956	0
2957	0
2958	0
2959	0
2960	0
2961	0
2962	1
2963	0
2964	0
2965	1
2966	1
2967	1
2968	0
2969	0
2970	1
2971	1
2972	0
2973	1
2974	1
2975	1
2976	0
2977	1
2978	0
2979	1
2980	1
2981	1
2982	0
2983	1
2984	1
2985	0
2986	1
2987	1
2988	1
2989	0
2990	1
2991	0
2992	0
2993	0
2994	0
2995	1
2996	1
2997	1
2998	0
2999	1
